user name,alert name,indicator name,indicator type,score,value,hourly / daily,start time,chartType,description,historgram last 30 days,pie last 30 days,time,dataSource,id
mfairfull6k,,Multiple User Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,409
rboraston6l,,User account locked,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,410
pmulbry6m,,User account disabled,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,411
swestollrr,,Abnormal File Access Permission Change,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,412
esteaning0,,Member added to critical enterprise group,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,413
sfoucar1,,Member added to critical enterprise group,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,414
bmcfarlane2,,User account unlocked,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,415
cplaide3,,Abnormal Remote Computer,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,416
igheorghescu4,,Multiple File Rename Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,417
spioch5,,Multiple File Rename Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,418
ygallifont6,,Multiple Failed File Access Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,419
bdael7,,Multiple Failed Account Management Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,420
pjoerning8,,Multiple File Access Permission Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,421
ericoald9,,Abnormal Active Directory Change,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,422
ldsouzaa,,Multiple File Rename Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,423
cpetzoldb,,Multiple Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,424
nheaseman6h,,Abnormal File Access Permission Change,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,425
fdickond,,User account unlocked,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,426
llawforde,,Multiple Failed Authentications,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,427
srubinskyf,,User account disabled,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,428
kheaffeyg,,Multiple File Access Permission Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,429
mdensellh,,Excessive Amount of Files Moved from File System,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,430
bpiscoi,,Multiple Failed File Access Permission Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,431
mgersonj,,Nested member added to critical enterprise group,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,432
pcushellyk,,Logged into Multiple Domains,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,433
kgethousel,,Logged onto Multiple Computers,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,434
nbleasdillem,,Abnormal Logon Time,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,435
eerdesn,,Multiple Member Additions to Enterprise Critical Groups,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,436
crapao,,Abnormal Computer,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,437
troganp,,Multiple Member Additions to Enterprise Critical Groups,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,438
fjedrysikq,,User account disabled,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,439
dgonnetr,,Multiple File Rename Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,440
lwhittocks,,Multiple File Access Permission Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,441
amaginott,,Abnormal Active Directory Change,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,442
xgingellu,,Excessive Amount of Files Moved to File System,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,443
rscamadenv,,Excessive Amount of Files Moved to File System,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,444
bnaptonw,,Abnormal File Access Time,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,445
llavertyx,,Excessive Amount of Files Moved to File System,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,446
nmithamy,,User account disabled,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,447
dwadleyz,,User password changed,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,448
pmatashkin10,,Abnormal File Access Event,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,449
rmcnair11,,Multiple Failed File Access Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,450
wchingedehals12,,Logged onto Multiple Computers,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,451
ceriksson13,,Multiple Successful Authentications,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,452
lfortesquieu14,,Multiple Failed File Access Permission Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,453
eledes15,,User password changed,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,454
jrigby16,,Multiple Failed File Access Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,455
acreber17,,User account disabled,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,456
cmorford18,,Multiple Account Management Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,457
clammin19,,Member added to critical enterprise group,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,458
sbraga1a,,Abnormal Active Directory Change,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,459
hkelwaybamber1b,,Abnormal Logon Time,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,460
hcymper1c,,Multiple User Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,461
calldritt1d,,Abnormal Logon Time,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,462
lcaseborne1e,,User account disabled,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,463
asydenham1f,,Multiple Member Additions to Enterprise Critical Groups,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,464
cchadderton1g,,User Password Never Expires option changed,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,465
athrower1h,,Abnormal Remote Computer,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,466
cvanderweedenburg1i,,Multiple Folder Open Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,467
hwinterton1j,,Multiple Group Membership Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,468
rswynley1k,,User Password Never Expires option changed,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,469
dsiggers1l,,Excessive Amount of Files Moved to File System,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,470
dbrognot1m,,Abnormal Logon Time,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,471
cwharlton1n,,User Account type changed,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,472
kallam1o,,Multiple Failed File Access Permission Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,473
cuzelli1p,,User password changed by non-owner,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,474
wspurier1q,,Nested member added to critical enterprise group,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,475
uromei1r,,Admin changed his own password,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,476
cwoodlands1s,,User Account type changed,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,477
tkaemena1t,,Multiple File Access Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,478
aguyver1u,,Multiple Failed File Access Permission Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,479
vtallach1v,,Multiple File Access Permission Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,480
mnewbegin1w,,Nested member added to critical enterprise group,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,481
lcorrao1x,,Multiple File Rename Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,482
mmclanaghan1y,,Multiple Member Additions to Enterprise Critical Groups,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,483
gtommasuzzi1z,,Logged onto Multiple Computers,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,484
mhince20,,Excessive Amount of Files Moved from File System,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,485
obretelle21,,Abnormal File Access Time,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,486
ewagg22,,Multiple File Access Events,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,487
kphillot23,,Multiple Failed Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,488
ddrews24,,User password changed,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,489
evirgo25,,User account disabled,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,490
rricoald26,,Abnormal Computer,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,491
opetroff27,,Abnormal Active Directory Change Time,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,492
jcavil3a,,User account unlocked,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,493
agobbett3b,,Multiple Folder Open Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,494
ymacillrick3c,,Multiple File Delete Events,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,495
kpenchen3d,,User account locked,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,496
apalethorpe3e,,Excessive Amount of Files Moved to File System,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,497
sraise3f,,Admin changed his own password,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,498
lfurley3g,,Multiple User Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,499
lkidston3h,,Multiple User Account Management Changes,AnomalyAggregatedEvent,70,3,Daily,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,500
chackin3i,,Multiple Group Membership Changes,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,501
lplaide3j,,Abnormal Computer,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,502
skeele3k,,Abnormal File Access Permission Change,AnomalyAggregatedEvent,70,3,Hourly,Oct 28 2017 06:00:00 GMT+0000,Histogram,A user had been added to multiple privileged groups,"1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","last 30 days: 0,…,0",,active_directory,503
